captured_at,source,frame_index,plc_time,key_switch_on,direction_handle,direction_name,master_handle,master_name,traction_percent,brake_percent,emergency_brake_pressed,door_open_left,door_open_right,door_close_left,door_close_right,mode_upgrade_confirm,mode_downgrade_confirm,confirm_pressed,ato_start_pressed,plc_speed_raw_word,interval_ms,raw_hex
2026-07-13T03:26:59.447+00:00,live,11,2026-07-13 11:36:38,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 26 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:26:59.549+00:00,live,12,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:26:59.645+00:00,live,13,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:26:59.749+00:00,live,14,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:26:59.850+00:00,live,15,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:26:59.950+00:00,live,16,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.049+00:00,live,17,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.151+00:00,live,18,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.253+00:00,live,19,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.355+00:00,live,20,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.455+00:00,live,21,2026-07-13 11:36:39,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 27 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.554+00:00,live,22,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.646+00:00,live,23,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.756+00:00,live,24,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.857+00:00,live,25,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:00.959+00:00,live,26,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.054+00:00,live,27,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.153+00:00,live,28,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.259+00:00,live,29,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.354+00:00,live,30,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.461+00:00,live,31,2026-07-13 11:36:40,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 28 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.560+00:00,live,32,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.650+00:00,live,33,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.763+00:00,live,34,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.859+00:00,live,35,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:01.964+00:00,live,36,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.061+00:00,live,37,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.165+00:00,live,38,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.257+00:00,live,39,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.353+00:00,live,40,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.468+00:00,live,41,2026-07-13 11:36:41,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 29 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.565+00:00,live,42,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.654+00:00,live,43,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.769+00:00,live,44,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.863+00:00,live,45,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:02.964+00:00,live,46,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.071+00:00,live,47,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.169+00:00,live,48,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.268+00:00,live,49,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.372+00:00,live,50,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.463+00:00,live,51,2026-07-13 11:36:42,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2a 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.564+00:00,live,52,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.674+00:00,live,53,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.774+00:00,live,54,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.869+00:00,live,55,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:03.975+00:00,live,56,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.071+00:00,live,57,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.177+00:00,live,58,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.270+00:00,live,59,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,78.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.374+00:00,live,60,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.479+00:00,live,61,2026-07-13 11:36:43,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2b 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.579+00:00,live,62,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.666+00:00,live,63,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.780+00:00,live,64,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.874+00:00,live,65,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:04.982+00:00,live,66,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,109.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.079+00:00,live,67,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.177+00:00,live,68,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.282+00:00,live,69,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.384+00:00,live,70,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.485+00:00,live,71,2026-07-13 11:36:44,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2c 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.586+00:00,live,72,2026-07-13 11:36:45,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2d 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.684+00:00,live,73,2026-07-13 11:36:45,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,94.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2d 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.778+00:00,live,74,2026-07-13 11:36:45,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2d 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.886+00:00,live,75,2026-07-13 11:36:45,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,110.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2d 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
2026-07-13T03:27:05.986+00:00,live,76,2026-07-13 11:36:45,True,0,ZERO,0,COAST,0,0,False,False,False,False,False,False,False,False,False,0,93.0,55 aa 55 aa 2e 00 16 00 ea 07 07 00 0d 00 0b 00 24 00 2d 00 01 00 72 a9 20 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00
